text
"모달의 뜻은 기존에 열려있는 브라우저 위에, 새로운 창이 아닌 레이어를 까는 것이다. 모달의 사용예시는 상세 페이지에 자세히 설명 입니다."
"GNB의 뜻은 Global Navigation Bar - 전체 사이트에서 사용되는 공통 메뉴 바 , 사이트 최상위 전체 공통 네비게이션 입니다.이다. GNB의 사용예시는 상세 페이지에서 이미지와 확인 가능합니다. 입니다."
"LNB의 뜻은 Local Navigation Bar - GNB를 누를 경우 소제목 형식으로 나오는 메뉴 바, 현재 서비스 영역(Local)만 해당되는 네비게이션 입니다.이다. LNB의 사용예시는 상세 페이지에서 이미지와 확인 가능합니다. 입니다."
"컴포넌트의 뜻은 서비스 내 이용자와 상호작용하는 형태로 특정 기능을 수행할 수 있는 최소한의 단위이다. 컴포넌트의 사용예시는 사용자의 액션에 반응하는 tab, menu, checkbox, radio, alert 등이 예시입니다. 입니다."
브레인스토밍의 뜻은 일정한 주제에 대해 구성원들의 창의적이고 자유분방한 발상을 통해 아이디어를 도출하고 문제를 해결하기 위한 기법.이다. 브레인스토밍의 사용예시는 “오늘은 브레인스토밍 회의니까 자유롭게 얘기해주셔도 됩니다.” 입니다.
킥오프회의의 뜻은 프로젝트의 시작 단계에서 팀 구성원들이 모여 목표와 계획을 공유하고 프로젝트의 방향성을 정하는 회의입니다.이다. 킥오프회의의 사용예시는 “킥오프회의니까 목표부터 설정하겠습니다.” 입니다.
"애자일의 뜻은 https://namu.wiki/w/%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4%20%EA%B0%9C%EB%B0%9C 방법론의 하나로, 처음부터 끝까지 계획을 수립하고 개발하는 https://namu.wiki/w/%ED%8F%AD%ED%8F%AC%EC%88%98#%ED%8F%AD%ED%8F%AC%EC%88%98%20%EB%AA%A8%EB%8D%B8(Waterfall) 방법론과는 달리 개발과 함께 즉시 피드백을 받아서 유동적으로 개발하는 방법입니다.이다. 애자일의 사용예시는 “저희가 개발을 하는 방식은 애자일 방법론을 따르고 있습니다” 입니다."
프론트엔드 개발자의 뜻은 사용자의 화면에 나타나는 웹 화면을 프론트엔드(Front-end) 영역이라고 합니다. 그리고 이 영역을 설계하는 사람을 프론트엔드 개발자라고 합니다.이다. 프론트엔드 개발자의 사용예시는 “화면단을 개발해 주실 프론트엔드 개발자 정광묵님께 DM 을 보내볼까?” 입니다.
"백엔드 개발자의 뜻은 사용자가 보이지 않는 웹서버, 내부로직, 데이터베이스 설계, 데이터 처리를 주로 개발하는 사람입니다.이다. 백엔드 개발자의 사용예시는 “데이터를 전달받아야 하는데, 응답을 제대로 못 받아서 백엔드 개발자님에게 버그 이슈 요청드려야 겠어” 입니다."
"반응형 웹의 뜻은 여러 장치의 다양한 특성에 대응하는 하나의 웹 문서 또는 사이트로써 브라우저의 크기(스크린의 크기, 디바이스의 종류)에 실시간으로 반응하여 크기에 따라 레이아웃이 변하는 웹 사이트를 의미합니다이다. 반응형 웹의 사용예시는 하나의 소스 코드로 모든 스크린에 최적화된 웹 사이트를 구축할 수 있는 방법론, 디바이스 종류에 따라 웹 페이지의 크기가 자동으로 재조정되는 것이죠. 입니다."
리퍼비쉬의 뜻은 리퍼비쉬는 제품이나 장비를 개선하거나 복원하는 과정을 의미합니다. 주로 중고 제품이나 사용 후에 복원 작업을 거친 제품에 사용되는 용어입니다.이다. 리퍼비쉬의 사용예시는 “A/S 신청시 새제품 또는 리퍼비쉬로 나갈 것인지 결정하겠습니다.” 입니다.
"적응형 웹의 뜻은 서버나 클라이언트에서 웹에 접근한 기기를 체크해 그 기기에 맞는 템플릿을 제공하는 개념입니다.이다. 적응형 웹의 사용예시는 모바일의 경우 모바일용 템플릿을, 데스크톱의 경우 데스크톱용 템플릿을 제공하는 식의 형태입니다. 따라서 기기별로 다른 템플릿을 제작해야 할 필요가 있습니다. 입니다."
"픽토그램의 뜻은 픽토그램은 간결하고 직관적인 그래픽 아이콘으로, 다양한 정보를 시각적으로 전달하는 데 사용됩니다. 픽토그램은 보통 교통 표지판이나 사용자 인터페이스에서 많이 볼 수 있습니다.이다. 픽토그램의 사용예시는 상세 페이지 사진 설명 입니다."
"포트의 뜻은 1.포트는 컴퓨터 네트워크에서 프로세스가 통신하기 위해 할당받은 번호입니다. 포트 번호는 특정한 서비스나 애플리케이션을 식별하는 데 사용됩니다. 2.중앙 처리 장치와 주변 장치가 통신하는 데 사용하는 컴퓨터의 연결 부분. 이것을 통하여 프린터나 전용 회선, 모니터 따위의 주변 장치와 연결한다.이다. 포트의 사용예시는 “랜선을 랜선 포트에 꽂아주세요.” 입니다."
"포인트투포인트의 뜻은 포인트투포인트는 컴퓨터 네트워크에서 한 지점에서 다른 지점으로 직접 연결되는 통신 방식을 의미합니다. 이 방식은 특정한 두 지점 간에만 통신이 이루어지며, 다른 장치들과는 독립적으로 통신이 이루어집니다.이다. 포인트투포인트의 사용예시는 “미니PC는 PTP방식입니다. 독립적으로 연결해야 충돌이 일어나지 않습니다.” 입니다."
"보더(Border)의 뜻은 border 속성은 요소의 테두리를 설정하는 속성 입니다.이다. 보더(Border)의 사용예시는 “개발자님, 여기 버튼 부분 보더 4px 정도로 주세요” 입니다."
랜투랜의 뜻은 랜투랜은 컴퓨터 네트워크에서 사용되는 이더넷 케이블로 구성된 네트워크 연결 방식입니다. 이 방식은 로컬 영역 네트워크 (LAN) 간에 고속 데이터 전송을 가능하게 합니다.이다. 랜투랜의 사용예시는 “미니PC 랜투랜 방식으로 직접 연결해주시면 됩니다.” 입니다.
"패딩(Padding)의 뜻은 padding 속성은 요소의 안쪽 여백을 의미합니다.이다. 패딩(Padding)의 사용예시는 “개발자님, 이미지 박스 영역 패딩을 2px 정도 낮춰 주세요” 입니다."
"마진(Margin)의 뜻은 margin 속성은 요소의 바깥쪽 여백을 의미합니다.이다. 마진(Margin)의 사용예시는 “개발자님, 상단 GNB 영역 아래 마진을 조금 더 높혀주세요” 입니다."
마진의 뜻은 치아와 보철물 사이의 경계면.이다. 마진의 사용예시는 상세 페이지 사진 설명이 있습니다. 입니다.
"CTA의 뜻은 콜투액션(CTA)은 내 웹사이트, 랜딩페이지, 이메일 또는 광고에서 고객으로 하여금 원하는 작업을 수행하도록 유도하는 짧은 문구 또는 요소(버튼 등) 를 말합니다.이다. CTA의 사용예시는 “사용자들이 저희 서비스를 쉽게 이용하도록 메인 페이지에 CTA 요소를 넣어주면 좋겠어요” 입니다."
MVP의 뜻은 Minimum Viable Product의 약자입니다. 구현하고자 하는 제품의 핵심적인 가치를 골라 최소한의 기능만을 담아낸 제품을 말합니다.이다. MVP의 사용예시는 “저희 MVP 개발 단계 어느 정도 진행되었나요?” 입니다.
"필드의 뜻은 데이터 수집을 위한 가장 기본적인 구성 요소입니다. 웹사이트 방문자가 이름, 이메일 주소, 메모 등을 입력하는 데 사용하는 저장 단위입니다.이다. 필드의 사용예시는 “개발자님, 저희 로그인 페이지에서 이메일, 패스워드 필드에 Placeholder 를 지정해 주면 좋을 거 같아요” 입니다."
"플레이스홀더의 뜻은 입력 (Input) 필드에 아무런 값이 없을 때, 입력을 돕기 위한 간단한 힌트, 단어 또는 짧은 문장을 나타냅니다.이다. 플레이스홀더의 사용예시는 “가격 입력 필드에 가격을 입력해 주세요 라는 플레이스홀더를 넣어 주시겠어요?” 입니다."
"핫픽스의 뜻은 서비스에 버그, 오류, 장애가 발생했을 때, 긴급 배포를 하기 위한 코드 작업입니다.이다. 핫픽스의 사용예시는 “현재 운영에 배포된 거 확인해보니까 이 기능이 정상작동하지 않아요, 해당 이슈 핫픽스로 수정 후 바로 운영에 배포해주세요” 입니다."
배포(Deploy)의 뜻은 빌드가 완성된 실행 파일을 사용자가 실행할 수 있는 환경에 업로드하는 것을 의미합니다. 웹으로 배포해서 사용자가 보는 브라우저 화면에 빌드한 파일을 오픈하는 것입니다.이다. 배포(Deploy)의 사용예시는 “저희 핫픽스 수정건 운영에 배포 완료되었나요?” 입니다.
"예외처리의 뜻은 에러가 일어날 가능성을 개발자가 미리 예상하고 프로그램이 비정상적으로 종료되지 않도록 하는 것을 의미합니다.이다. 예외처리의 사용예시는 “서비스에서 보철 주문 등록 버튼을 누를 때, 임시주문에 대한 사항에 대해 예외처리가 되어 있지 않아 뜻하지 않은 버그가 발생할 수 있을 것 같아요” 입니다."
"SNB의 뜻은 SNB (Side Navigation Bar): 주로 왼쪽에 위치한 네비게이션 바 - 사이드 메뉴, 기타 메뉴이다. SNB의 사용예시는 “개발자님 왼쪽 SNB 영역 상단에 있는 버튼 누를 때, 해당 영역이 hidden 처리 되게 부탁드려요” 입니다."
"FNB의 뜻은 FNB (Foot Navigation Bar): 하단 네비게이션 바 - 하단 메뉴, 하단 로고, 주소, 카피라이팅이다."
"온보딩의 뜻은 조직 내 새로 합류한 사람이 조직 업무 및 문화에 빠르게 적응하기 위해 돕는 과정이다. 온보딩의 사용예시는 “신규 개발자 광묵님이 입사했어요, 먼저 저희 글라우드의 온보딩 문서를 읽어보세요”  입니다."
"구치의 뜻은 치열 후방에 있는 이 , 어금니, 작은 어금니, 큰 어금니를 통틀어서 구치라 한다. 이다. 구치의 사용예시는 “구치부 교합 확인 부탁드립니다.” 입니다."
순측의 뜻은 전치부의 앞면을 순측이라 한다.이다. 순측의 사용예시는 “순측 마진이 잘 안보입니다.” 입니다.
"전치의 뜻은 치열 전방에 있는 이, 앞니, 대문니부터 송곳니까지 총 6개를 전치라 한다.이다. 전치의 사용예시는 “전치부 사진 부탁드립니다.” 입니다."
교합의 뜻은 입을 다물 때 아래위 턱의 이가 접촉하는 것.이다. 교합의 사용예시는 “교합 채득 부탁드립니다.” 입니다.
"저스트퍼플의 뜻은 저스트스캔에서 사용하는 보라색! 헥사코드 #8f14e5, 팬톤컬러 266C, CMYK 코드 C 75 M 95 Y 0 K 0이다. 저스트퍼플의 사용예시는 “배경색으로는 저스트퍼플을 사용해 주세요!” 입니다."
just의 뜻은 우리 서비스에 붙는 접두사 입니다. 일련의 규칙과 함께 사용되고 있어요!이다. just의 사용예시는 “just scan 접두사의 사용 예시는 페이지를 확인해주세요😊” 입니다.
적합(adaptation)의 뜻은 보철물이 정확히 잘 맞는지 여부를 확인하기 위한 보철물과 치아간에 생성된 양형과 음형의 면을 의도적으로 맞춰보는 작업이다. 적합(adaptation)의 사용예시는 “보철물 적합이 헐거워요” 입니다.
Artiqulating Paper(교합지)의 뜻은 교합 시 얼마나 물리는 지 측정하는 종이 두께는 약 21㎛(제조사마다 다르긴 함)이다. Artiqulating Paper(교합지)의 사용예시는 “교합이 교합지 2장 높아요” 입니다.
Abutment(어버트먼트)의 뜻은 임플란트 Fixture 위에 올라가는 상부보철물 지대치 역할을 한다.이다. Abutment(어버트먼트)의 사용예시는 “어버트먼트 크기가 딱 좋습니다” 입니다.
Shimstock(심스탁)의 뜻은 두께8㎛ 교합지보다 더 얇은 은색의 비닐(교합지가 안물리는 상황에 사용)이다. Shimstock(심스탁)의 사용예시는 “심스탁 1장 정도 물려요” 입니다.
Cement(시멘트)의 뜻은 치과용 접착제로 셋팅 시 사용함이다. Cement(시멘트)의 사용예시는 “어버트먼트에 시멘트 제거 부탁드립니다” 입니다.
"Fixture(픽스쳐)의 뜻은 인공치아 임플란트의 뿌리이다. Fixture(픽스쳐)의 사용예시는 ""픽스쳐의 위치와 방향 참고하여 보철물 제작 부탁드려요” 입니다."
Hex(헥사)의 뜻은 어버트먼트와 픽스쳐의 결합부분으로 육각형의 형태 어버트먼트의 방향을 설정해줌이다. Hex(헥사)의 사용예시는 “어버트먼트 헥사로 제작 부탁드립니다” 입니다.
Non Hex(넌 헥사)의 뜻은 어버트먼트와 픽스쳐의 결합부분으로 둥근 형태 어버트먼트의 방향을 설정하지 않음이다. Non Hex(넌 헥사)의 사용예시는 “어버트먼트 넌헥사로 제작 부탁드립니다” 입니다.
Jig(지그)의 뜻은 헥사 어버트먼트의 정확한 방향성을 알려주는 물품이다. Jig(지그)의 사용예시는 “지그 제작해주세요” 입니다.
Provisional crown (PR)의 뜻은 임시치아이다. Provisional crown (PR)의 사용예시는 “PR 2개 제작해주세요” 입니다.
CRP (Cement Retained Prosthesis)의 뜻은 어버트먼트와 크라운을 시멘트로 결합하는 방식이다. CRP (Cement Retained Prosthesis)의 사용예시는 “보철물 CRP로 제작해주세요” 입니다.
SRP (Screw Retained Prosthesis)의 뜻은 어버트먼트와 크라운을 스크류로 결합하는 방식이다. SRP (Screw Retained Prosthesis)의 사용예시는 “보철물 SRP로 제작해주세요” 입니다.
SCRP (Screw& Cement Retained Prosthesis의 뜻은 어버트먼트와 크라운을 스크류와 시멘트 2개 다 사용하여 결합하는 방식이다. SCRP (Screw& Cement Retained Prosthesis의 사용예시는 “보철물 SCRP로 제작해주세요” 입니다.
"Extraction (EXT)의 뜻은 발치이다. Extraction (EXT)의 사용예시는 ""환자분 #16 EXT예정입니다, 참고하여 제작부탁드립니다” 입니다."
PT. (Patient)의 뜻은 환자라는 뜻으로 PT라고 짧게 줄여씀이다. PT. (Patient)의 사용예시는 “PT. 오늘 6시 내원 예정입니다” 입니다.
Final Setting (F/S)의 뜻은 보철물을 완전히 붙임이다. Final Setting (F/S)의 사용예시는 “F/S 시 인접면 조금 다듬어 주세요” 입니다.
"Endo(Endodontic Treatment의 뜻은 신경치료이다. Endo(Endodontic Treatment의 사용예시는 “엔도 된 치아라 오펙처리 부탁드려요”, ”엔도해서 치아 더 삭제 가능합니다.” 입니다."
"Opaque(오펙)의 뜻은 빛의 투과를 막는 불투명한 안료 (지대치, 어버트먼트가 비치는 것을 막음)이다. Opaque(오펙)의 사용예시는 “치아 내면에 오펙처리 부탁드려요” 입니다."
Preparation (Prep)의 뜻은 치아를 삭제하는 행위이다. Preparation (Prep)의 사용예시는 “공간 부족하면 추가 프렙 진행할게요” 입니다.
"Path의 뜻은 치아의 삽입로이다. Path의 사용예시는 “치아 PATH가 나오지 않습니다, 확인부탁드려요” 입니다."
"Impression (Ipm)의 뜻은 인상채득이다. Impression (Ipm)의 사용예시는 “Imp 후 석고모델 보내드립니다, 참고하여 제작해주세요” 입니다."
언더컷(undercut)의 뜻은 삽입로와의 관계에 있어 최대풍융부 아래에 존재하는 부위이다. 언더컷(undercut)의 사용예시는 “지대치 언더컷 심해서 보상해서 제작하겠습니다” 입니다.
"컨택면(contact surface)의 뜻은 두 치아가 서로 인접한 면, 근심면과 원심면이 있다이다. 컨택면(contact surface)의 사용예시는 “컨택이 너무 세요” 입니다."
블록아웃(block out)의 뜻은 모형이나 의치에 있어서 불리한 함몰부위를 어떤 재료로 메워주는 과정이다. 블록아웃(block out)의 사용예시는 “인레이 언더컷 심해서 블록아웃해서 제작할게요” 입니다.
글레이징(glazing)의 뜻은 도재 표면을 매끄럽게 하여 광택을 부여하고 치태침착을 막기위해 마지막으로 소성하는 작업이다. 글레이징(glazing)의 사용예시는 “작업 어디까지 되었나요?” “지금 글레이징중입니다.” 입니다.
정중선(median line)의 뜻은 인체를 좌우로 나누는 중심선이다. 정중선(median line)의 사용예시는 “환자분 정중선 포토있나요?” 입니다.
교합평면의 뜻은 치아의 절단면과 교합면에 의해서 형성되는 평균적인 면이다. 교합평면의 사용예시는 “교합평면에 맞춰 제작해주세요” 입니다.
아노다이징(anodizing)의 뜻은 어버트를 양극산화로 표면처리해 금속 색이 크라운 바깥으로 비춰보여지는 것을 막는 방법이다. 아노다이징(anodizing)의 사용예시는 “어버트 아노다이징 해주세요” (상세 페이지 사진 참고) 입니다.
"스테인(stain)의 뜻은 지르코니아의 명도, 채도 조절 방법이다. 스테인(stain)의 사용예시는 “쉐이드 A3를 A3.5로 스테인 해주세요” 입니다."
컬러링(coloring)의 뜻은 초크상태의 지르코니아에 리퀴드를 흡수시켜 색을 표현하는 방법이다. 컬러링(coloring)의 사용예시는 상세 페이지 사진 참고 입니다.
쉐이드(shade)의 뜻은 환자의 치아 색상을 나타내는 용어이다. 쉐이드(shade)의 사용예시는 “쉐이드 A3로 해주세요” 입니다.
동요도(mobility)의 뜻은 환자의 치아의 흔들림 정도이다. 동요도(mobility)의 사용예시는 “환자 모빌리티 심해요” 입니다.
all on X의 뜻은 무치악 상태에서 4~5개의 임플란트를 식립하고 X는 임플란트의 개수를 뜻함이다. all on X의 사용예시는 상세 페이지 사진 참고  입니다.
크라운(Crown)의 뜻은 치아 전체를 덮어씌워 제작하는 보철이다. 크라운(Crown)의 사용예시는 상세 페이지 사진 참고 입니다.
인레이(Inlay)의 뜻은 치아 일부를 덮어씌워 제작하는 보철이다. 인레이(Inlay)의 사용예시는 상세 페이지 사진 참고 입니다.
"에딩(Adding)의 뜻은 제작 시 에러, 치아이동 등 외,내부적인 이유로 구강 내에서 치아 간 치실이 빠질 정도로 간격이 생길 경우 이를 보완하여 간격을 없애는 작업이다. 에딩(Adding)의 사용예시는 “0.2mm 컨택 에딩해야 하는데 시간 얼마나 걸리나요?” 입니다."
빌드(Build)의 뜻은 빌드 (Build) 란 개발자가 기능을 구현하기 위해 컴퓨터에서 작성하는 코드 파일들을 실행이 가능한 소프트웨어 산출물로 변환하는 과정을 말합니다. 개발자는 기능 구현을 위해 작성하거나 수정한 코드 파일 조각들을 모아서 컴퓨터 또는 모바일에서 실행시킬 수 있는 형태로 변경해주어야 합니다. 이를 “빌드” 라고 부릅니다.이다. 빌드(Build)의 사용예시는 “광묵님 코드 반영해 주신 사항에서 빌드 에러가 발생했어요” 입니다.
뎁스(Depth)의 뜻은 일반적으로 메뉴의 깊이를 말하며 대 메뉴 안에 중 메뉴와 소메뉴를 를 포함하고 있다면 대 메뉴는 3 depth 메뉴가 됩니다.이다. 뎁스(Depth)의 사용예시는 저희 왼쪽 메뉴 카테고리의 뎁스는 대메뉴-중메뉴-소메뉴의 3Depth 로 설정해 볼까요? 입니다.
"드롭다운 메뉴의 뜻은 풀다운 메뉴(Pull-down Menu)라고도 하며, 가장 전형적이고 어디에서나 볼 수 있는 메뉴 스타일입니다. 메뉴의 제목이 표시되어 있는 곳을 선택하면 메뉴가 아래로 펼쳐집니다. 메뉴 내의 항목으로 마우스의 포인터를 옮기면 그에 따라 각 항목이 반전되고, 클릭하면 그 항목이 선택 및 실행됩니다.이다. 드롭다운 메뉴의 사용예시는 상단 네비게이션 영역에 주문 리스트 보기는 Selectbox 형태가 아닌 드롭다운 메뉴 형태로 변경했으면 좋겠어요. 입니다."
콤보 박스의 뜻은 드롭다운 리스트와 입력 필드 기능을 결합(그래서 콤보!)한 형태입니다. 사용자가 직접 정보를 입력하거나 나열된 항목들 중에서 하나의 항목을 선택하여 정보를 입력할 수 있습니다. → input 기능을 같이 겸한 셀렉트 박스라 하면 더 쉬운 표현입니다.이다. 콤보 박스의 사용예시는 일반 셀렉트박스 기능외에 검색으로도 항목을 찾을 수 있게 콤보 박스로 구현해 주세요. 입니다.
"토글 (Toggle)의 뜻은 On/Off를 설정할 때 쓰이는 위와 같은 컨트롤을 토글 버튼(위) 혹은 토글 스위치(아래)라고 부릅니다. 토글 버튼의 경우 언뜻 보기에는 버트콘 같지만 선택 시에 음각(눌린) 상태로 변하는데 해당 항목이 실행되고 있음(On)을 의미하며, 다시 누를 시에는 볼록한 원래 상태(Off)로 되돌아옵니다.이다. 토글 (Toggle)의 사용예시는 웹 서비스 다크모드 테마 적용을 위해 토글 기능을 넣어주시겠어요? 입니다."
"툴팁 (Tooltip)의 뜻은 사용자가 특정한 메뉴에 마우스 롤오버 시 약 1~2초 뒤에 해당 메뉴에 대한 설명이 말풍선 형태로 제공됩니다. 위에 정의한 버트콘은 사용자가 학습하기 전에는 식별이 어려울 수 있다는 치명적인 단점이 있는데, 툴팁은 이 점을 잘 보완할 수 있는 도구입니다.이다. 툴팁 (Tooltip)의 사용예시는 주문 버튼에 마우스를 가져다 댔을 때, “주문하기” 라는 툴팁이 마우스 커서에 나타나게 해주세요. 입니다."
마스킹 (Masking)의 뜻은 프로그래밍에서는 개인정보 보호를 위한 하나의 보안과정을 의미하는데 예를 들어 주민등록번호의 뒷자리를 * 문자로 치환하는 것을 의미합니다.이다. 마스킹 (Masking)의 사용예시는 결제 화면에서 사용자 주민번호 뒷자리는 마스킹 처리 부탁드려요 입니다.
"팔로업 (Follow Up)의 뜻은 후속작업을 뜻하는 단어로 해당 업무를 지속해서 확인하고 관리하라는 의미입니다.이다. 팔로업 (Follow Up)의 사용예시는 광묵님, 저희 이번 스프린트의 11번 이슈 광묵님이 직접 담당은 아니지만 지속적으로 팔로업 해주셔야 해요. 입니다."
헬스체크의 뜻은 감시 대상인 장비(개발팀 쪽에서는 서버나 네트워크 같은)가 정상인 상태에 있는지 여부를 확인하는 것을 의미합니다.이다. 헬스체크의 사용예시는 장비 동작 여부는 헬스체크해 보면 될 거 같아요 입니다.
"크로스 브라우징의 뜻은 크로스 브라우징 은 브라우저의 종류에 상관없이 똑같이 웹을 보여주려는 시도를 뜻합니다. 프론트엔드 개발자가 짠 웹 코드가 브라우저에 상관없이 동일하게 화면을 보여줘야 고객들이 편하게 사용할 수 있겠죠?
인터넷 익스플로러, 구글 크롬, 애플 사파리 등 정말 다양한 브라우저가 존재합니다. 그리고 브라우저마다 브라우저 렌더링을 하는 렌더링 엔진 이 다릅니다. 그래서 동일한 HTML, CSS라도 렌더링 엔진에 따라 조금씩 다르게 보일 수 있습니다.이다. 크로스 브라우징의 사용예시는 광묵님 모바일 안드로이드에서는 해당 UI 가 보여지는데 아이폰에서는 보여지지 않아요. 크로스 브라우징 이슈가 있어 보여 확인 부탁드려요. 입니다."
"마일스톤의 뜻은 사업의 큰 목표를 성과관리지표 (KPI, OKR 등) 로 잡아두었다면 목표를 달성하기 위한 과정으로서 하나하나의 작은 프로젝트가 있고, 그것들을 관리할 지표나 개념도 필요할 것입니다. 이 때 사용되는 것이 바로 마일스톤입니다.
마일스톤을 사전에 찾아보면, ‘이정표’, ‘기념비’, ‘획기적인 사건’ 등을 의미한다고 합니다. 비즈니스에서 사용되는 마일스톤이란 용어는 보다 ‘단기적인 목표’로서, 프로젝트 진행 시 중점적으로 살펴야 할 중요한 지점을 의미합니다. 우리 사업이 가야 할 길을 알려준다는 점에서 사전적 정의와도 일맥상통하는 개념으로 사용되고 있습니다.

• 중요한 업무의 진척도를 파악하기 위한 개념이자, 프로젝트 일정 관리를 위한 개념
• 가장 중요한 핵심 목표(KPI)를 달성하기 위해 꼭 필요한 중간 단계의 목표
• 프로젝트가 진행되는 과정에서 각 단계별로 해결해야 할 주요 일정을 나타내는 일정표이다. 마일스톤의 사용예시는 ‘요구사항 분석’, ‘스토리보드 작성’, ‘UI/UX 디자인’, ‘퍼블리싱’ 등 홈페이지 구축을 위한 일련의 단계들을 마일스톤으로 설정해 봐요. 입니다."
"스토리보드(SB)의 뜻은 스토리보드란 원래는 영상을 제작하기 위한 용도로 작성되는 문서인데요. IT/개발 분야에서 스토리보드는 사이트 제작에 필요한 정보가 들어있는 설계서를 뜻합니다. SB라는 약자로도 많이 쓰이며, 개발 협업을 위한 소통 도구로 주로 사용됩니다. 보통, 예시 이미지와 함께 구현되어야 할 항목에 대한 자세한 설명이 적혀 있습니다.
대표적으로 사용하는 피그마(Figma), PPT 등이 있습니다.이다. 스토리보드(SB)의 사용예시는 저희 튜토리얼 페이지 화면 작업 전에 SB 먼저 확인해 주세요~ 입니다."
"스프린트(Sprint)의 뜻은 스프린트는 설계, 개발, 테스트, 개선의 사이클을 1주일에서 1개월 동안 단기간 기간을 설정하고 반복하는 것 (=개발 주기) 을 의미합니다. 스프린트 사이클 주기를 통해서 요구사항이 변경되더라도 신속하게 대응할 수 있고 바로 보이는 눈 앞에 있는 목표가 있어 팀 전원이 목표를 보고 긴장감을 가지고 프로젝트에 임할 수 있는 장점이 있습니다.이다. 스프린트(Sprint)의 사용예시는 저희 개발팀에서는 서비스 개발 및 유지 보수를 위해 일주일 단위로 스프린트 주기를 가져가고 있습니다.  입니다."
"슬라이싱(slicing)의 뜻은 3D 모델링을 layer thickness(층간의 간격) 수치에 맞춰 일정하게 층을 내주는 것으로, 숫자가 낮을수록 층간 격이 촘촘해지며 그만큼 출력 시간도 늘어나게 됩니다이다. 슬라이싱(slicing)의 사용예시는 저스트 익스프레스 인레이 실시간 “슬라이싱” 중입니다! 입니다."
메지알(mesial)의 뜻은 치아에서 정중선 방향쪽 면을 뜻합니다. 근심면이다. 메지알(mesial)의 사용예시는 컨택 비어서 재제작이신데 메지알 쪽 컨택이 0.2mm 정도 뜨는걸까요? 입니다.
디스탈(distal)의 뜻은 정중선 반대쪽 방향의 치아면을 뜻합니다. 원심면이다. 디스탈(distal)의 사용예시는 컨택 비어서 재제작이신데 디스탈 쪽 컨택이 0.2mm 정도 뜨는걸까요? 입니다.
치투박스 (CHITUBOX)의 뜻은 디자인 CAD 파일을 CAM로 변환 시키기 위한 위한 소프트웨어이다. 치투박스 (CHITUBOX)의 사용예시는 “프린팅 보철 출력하려고 하는데 치투박스에 파일 불러와 주세요” 입니다.
